cf_timestamp_ms,host_monotonic_s,motion.deltaX,motion.deltaY,motion.shutter,motion.squal
107810,1901.404657,0,0,4472,115
107830,1901.424658,1,0,4472,122
107850,1901.444660,0,-1,4472,125
107870,1901.464654,0,0,4472,129
107890,1901.484652,0,-1,4472,127
107910,1901.504655,0,0,4472,124
107930,1901.524658,0,-1,4472,126
107950,1901.544657,0,0,4472,120
107970,1901.564652,1,-1,4472,122
107990,1901.584652,0,-2,4472,124
108010,1901.604659,0,0,4472,129
108030,1901.624652,0,0,4193,129
108050,1901.644667,0,-1,4193,122
108070,1901.664649,1,0,4193,122
108090,1901.684649,0,3,4193,128
108110,1901.704649,0,-1,4193,125
108130,1901.724651,0,0,3931,123
108150,1901.744646,0,0,3931,125
108170,1901.764647,0,-4,3931,131
108190,1901.784646,-1,-1,3931,126
108210,1901.804646,0,0,3686,120
108230,1901.824652,0,-2,3686,122
108250,1901.844646,0,-2,3686,122
108270,1901.864645,0,-4,3456,111
108290,1901.884643,0,0,3456,120
108310,1901.904643,0,-2,3456,121
108330,1901.924647,0,-7,3456,120
108350,1901.944642,0,-3,3240,114
108370,1901.964652,0,-1,3240,112
108390,1901.984645,0,-2,3240,118
108410,1902.004658,0,-3,3038,119
108430,1902.024667,0,-2,3038,114
108450,1902.044642,1,-4,3038,119
108470,1902.064643,0,-5,3038,118
108490,1902.084639,1,-3,3038,116
108510,1902.104640,0,-2,3038,122
108530,1902.124644,0,-4,3038,123
108550,1902.144641,-1,-2,2849,120
108570,1902.164640,0,-1,2849,119
108590,1902.184637,0,-4,2849,118
108610,1902.204638,0,-1,2849,124
108630,1902.224641,0,-1,2849,122
108650,1902.244651,0,0,2849,127
108670,1902.264636,0,-3,2849,126
108690,1902.284635,0,-1,2849,128
108710,1902.304635,-1,-3,2849,128
108730,1902.324636,0,-1,2849,123
108750,1902.344655,0,-3,2671,127
108770,1902.364632,0,-2,2671,124
108790,1902.384633,0,-5,2671,120
108810,1902.404633,-1,0,2671,122
108830,1902.424638,0,-1,2671,127
108850,1902.444643,0,-4,2671,122
108870,1902.464649,0,-1,2671,121
108890,1902.484630,0,-3,2671,127
108910,1902.504634,0,-1,2671,131
108930,1902.524634,0,-3,2671,127
108950,1902.544639,0,-1,2671,128
108970,1902.564627,0,-2,2505,124
108990,1902.584626,0,0,2505,121
109010,1902.604630,0,0,2505,128
109030,1902.624633,-1,-1,2505,122
109050,1902.643626,0,-2,2505,124
109070,1902.663625,-1,-2,2505,118
109090,1902.683643,0,0,2505,123
109110,1902.703633,0,0,2505,125
109130,1902.723625,0,0,2505,126
109150,1902.743624,0,-2,2505,127
109170,1902.763625,0,-1,2505,129
109190,1902.783622,0,-5,2505,127
109210,1902.803626,0,-3,2505,127
109230,1902.823627,1,-4,2505,129
109250,1902.843618,0,0,2505,125
109270,1902.863623,-1,-1,2505,131
109290,1902.883619,1,-4,2505,139
109310,1902.903637,0,-1,2505,136
109330,1902.923621,1,-1,2505,128
109350,1902.943621,1,-4,2505,136
109370,1902.963620,-1,0,2505,129
109390,1902.983619,0,0,2505,129
109410,1903.003624,0,-3,2505,133
109430,1903.023624,0,-1,2505,128
109450,1903.043617,0,0,2505,128
109470,1903.063615,0,-4,2505,132
109490,1903.083614,1,-2,2505,136
109510,1903.103618,1,-1,2505,128
109530,1903.123618,-1,-1,2505,127
109550,1903.143617,0,-1,2505,132
109570,1903.163615,0,0,2505,133
109590,1903.183612,0,0,2349,131
109610,1903.203625,0,0,2349,128
109630,1903.223616,0,0,2349,128
109650,1903.243617,0,0,2349,133
109670,1903.263615,0,0,2349,127
109690,1903.283611,0,0,2349,124
109710,1903.303616,0,0,2349,132
109730,1903.323592,1,-2,2349,130
109750,1903.343610,0,-1,2349,133
109770,1903.363610,0,-2,2349,131
109790,1903.383609,0,0,2349,128
109810,1903.403617,0,-1,2349,124
109830,1903.423609,-1,0,2349,126
109850,1903.443610,0,0,2349,123
109870,1903.463609,-1,-3,2349,128
109890,1903.483606,-1,-2,2349,130
109910,1903.503615,1,-4,2349,131
109930,1903.523609,0,-1,2349,137
109950,1903.543610,-1,0,2349,128
109970,1903.563611,1,-4,2349,122
109990,1903.583606,0,-1,2349,126
110010,1903.603616,0,0,2349,124
110030,1903.623604,0,0,2349,128
110050,1903.643605,0,0,2349,126
110070,1903.663602,0,0,2349,128
110090,1903.682605,0,0,2349,126
110110,1903.703612,-1,0,2349,128
110130,1903.723621,0,0,2349,131
110150,1903.743610,0,0,2349,128
110170,1903.763602,0,1,2349,127
110190,1903.783604,0,0,2349,127
110210,1903.803607,1,0,2349,125
110230,1903.822602,0,0,2349,122
110250,1903.843603,0,0,2349,124
110270,1903.862600,0,0,2349,125
110290,1903.882600,0,0,2349,123
110310,1903.902596,0,0,2349,128
110330,1903.922597,0,0,2349,127
110350,1903.942599,0,0,2349,122
110370,1903.962655,0,0,2349,125
110390,1903.982599,-1,-1,2349,124
110410,1904.002601,1,0,2349,125
110430,1904.022596,0,0,2349,132
110450,1904.042597,0,0,2349,127
110470,1904.062596,0,0,2349,127
110490,1904.082594,0,0,2349,121
110510,1904.102594,-1,0,2349,126
110530,1904.122594,0,0,2349,126
110550,1904.142593,1,0,2349,127
110570,1904.162595,2,0,2349,125
110590,1904.182615,0,0,2349,125
110610,1904.202592,0,0,2349,130
110630,1904.222595,0,0,2349,128
110650,1904.242595,0,0,2349,129
110670,1904.262600,1,0,2349,127
110690,1904.282592,0,0,2349,126
110710,1904.302589,0,0,2349,137
110730,1904.322588,0,0,2349,130
110750,1904.342588,0,0,2349,124
110770,1904.362588,0,0,2349,129
110790,1904.382585,0,0,2349,133
110810,1904.402593,1,-1,2349,129
110830,1904.422591,0,-1,2349,137
110850,1904.442621,0,1,2349,136
110870,1904.462585,0,-1,2349,125
110890,1904.482585,-1,-1,2349,122
110910,1904.502584,0,0,2349,125
110930,1904.522582,0,0,2349,124
110950,1904.542584,0,0,2349,124
110970,1904.562583,0,0,2349,126
110990,1904.582584,0,0,2349,130
111010,1904.602580,0,0,2349,128
111030,1904.622584,0,1,2349,126
111050,1904.642582,0,0,2349,128
111070,1904.662582,0,0,2349,126
111090,1904.682580,0,0,2349,131
111110,1904.702579,0,0,2349,131
111130,1904.722580,0,0,2349,127
111150,1904.742579,0,0,2349,128
111170,1904.762576,0,0,2349,122
111190,1904.782577,0,0,2349,130
111210,1904.802576,1,-1,2349,129
111230,1904.822580,0,0,2349,126
111250,1904.842580,0,0,2349,128
111270,1904.862575,0,0,2349,131
111290,1904.882576,0,0,2349,127
111310,1904.902574,0,0,2349,134
111330,1904.922574,0,0,2349,129
111350,1904.942578,0,0,2349,128
111370,1904.962576,0,0,2349,129
111390,1904.982570,0,0,2349,132
111410,1905.002590,0,0,2349,128
111430,1905.022571,0,0,2349,122
111450,1905.042607,0,0,2349,129
111470,1905.062577,0,0,2349,130
111490,1905.082571,0,0,2349,129
111510,1905.102572,0,0,2349,121
111530,1905.122571,0,0,2349,127
111550,1905.142570,1,0,2349,129
111570,1905.162570,1,0,2349,126
111590,1905.182568,0,0,2349,125
111610,1905.202567,-1,0,2203,131
111630,1905.222566,1,0,2203,130
111650,1905.242569,0,0,2203,126
111670,1905.262559,0,0,2203,130
111690,1905.282568,1,0,2203,128
111710,1905.302565,-1,0,2203,124
111730,1905.322565,0,0,2203,127
111750,1905.342566,2,0,2203,126
111770,1905.362563,-2,0,2203,126
111790,1905.382561,-1,1,2203,124
111810,1905.402563,2,0,2203,126
111830,1905.422559,0,0,2203,129
111850,1905.442566,-2,0,2203,133
111870,1905.462568,-1,0,2203,129
111890,1905.482562,0,1,2203,129
111910,1905.501570,0,0,2203,120
111930,1905.521561,0,0,2203,125
111950,1905.541568,1,1,2203,129
111970,1905.561558,1,0,2203,126
111990,1905.581561,-2,0,2203,125
112010,1905.601556,0,0,2203,127
112030,1905.621559,0,0,2203,123
112050,1905.641561,0,0,2203,124
112070,1905.661556,0,1,2203,127
112090,1905.681571,0,0,2203,130
112110,1905.701556,0,0,2203,123
112130,1905.721557,0,0,2203,123
112150,1905.741564,0,0,2203,128
112170,1905.761554,0,0,2203,124
112190,1905.781552,0,0,2203,127
112210,1905.801595,0,1,2203,127
112230,1905.821509,0,0,2203,127
112250,1905.841525,1,0,2203,130
112270,1905.861521,0,0,2203,124
112290,1905.881522,0,0,2203,124
112310,1905.901559,-1,0,2203,129
112330,1905.921556,-2,0,2203,124
112350,1905.941557,2,0,2203,127
112370,1905.961552,0,-1,2203,126
112390,1905.981566,0,0,2203,126
112410,1906.001563,0,0,2203,128
112430,1906.021566,0,0,2203,124
112450,1906.041565,2,0,2203,124
112470,1906.061570,0,-1,2203,126
112490,1906.081565,1,0,2203,131
112510,1906.101564,0,0,2203,129
112530,1906.121557,0,-2,2203,127
112550,1906.141556,0,0,2203,133
112570,1906.161546,0,0,2203,128
112590,1906.181548,0,0,2203,129
112610,1906.201542,0,0,2203,132
112630,1906.221545,0,0,2203,134
112650,1906.241550,0,0,2203,126
112670,1906.261545,0,0,2203,125
112690,1906.281548,0,0,2203,130
112710,1906.301542,0,0,2203,125
112730,1906.321544,0,0,2203,125
112750,1906.341542,0,0,2203,130
112770,1906.361542,1,0,2203,126
112790,1906.381540,0,0,2203,130
112810,1906.401538,0,0,2203,125
112830,1906.421539,0,0,2203,125
112850,1906.441544,0,0,2203,126
112870,1906.461537,0,0,2203,129
112890,1906.481536,0,0,2203,128
112910,1906.501537,0,0,2203,122
112930,1906.521538,0,0,2203,130
112950,1906.541544,-1,0,2203,130
112970,1906.561541,1,0,2203,128
112990,1906.581540,0,0,2203,129
113010,1906.601535,0,0,2203,122
113030,1906.621537,0,0,2203,127
113050,1906.641542,1,0,2203,128
113070,1906.661533,0,0,2203,127
113090,1906.681536,0,0,2203,126
113110,1906.701534,0,0,2203,125
113130,1906.721535,0,0,2203,125
113150,1906.741538,-1,0,2203,127
113170,1906.761542,0,0,2203,125
113190,1906.781535,0,0,2203,124
113210,1906.801532,0,0,2203,125
113230,1906.821537,0,0,2203,127
113250,1906.841534,0,0,2203,130
113270,1906.861528,0,0,2203,128
113290,1906.881527,0,0,2203,126
113310,1906.901531,0,0,2203,127
113330,1906.921529,0,0,2203,130
113350,1906.941533,0,0,2203,131
113370,1906.960529,0,0,2203,121
113390,1906.980594,0,0,2203,125
113410,1907.000528,0,0,2203,127
113430,1907.020540,0,0,2203,126
113450,1907.040548,1,0,2203,128
113470,1907.060526,-1,0,2203,132
113490,1907.080525,0,0,2203,129
113510,1907.100522,0,0,2203,126
113530,1907.120528,0,0,2203,126
113550,1907.140524,0,0,2203,131
113570,1907.160521,0,0,2203,132
113590,1907.180521,0,0,2203,132
113610,1907.200540,0,1,2203,130
113630,1907.220529,0,0,2203,130
113650,1907.240531,0,0,2203,129
113670,1907.260524,0,0,2203,121
113690,1907.280522,0,-1,2203,123
113710,1907.300521,0,0,2203,131
113730,1907.320526,0,0,2203,129
113750,1907.340528,0,0,2203,125
113770,1907.360520,0,0,2203,124
113790,1907.380516,-1,0,2203,127
113810,1907.400518,0,0,2203,122
113830,1907.420529,0,0,2203,124
113850,1907.440520,1,-1,2203,128
113870,1907.460515,-1,0,2203,124
113890,1907.480514,0,0,2203,131
113910,1907.500512,0,1,2203,126
113930,1907.520522,2,0,2203,125
113950,1907.540543,1,-1,2203,127
113970,1907.560515,0,0,2203,126
113990,1907.580517,0,0,2203,126
114010,1907.600514,0,-1,2203,128
114030,1907.620524,0,0,2203,130
114050,1907.640515,0,0,2203,126
114070,1907.660512,0,0,2203,129
114090,1907.680508,0,0,2203,128
114110,1907.700512,0,0,2203,130
114130,1907.720516,0,0,2203,129
114150,1907.740524,-1,-3,2203,131
114170,1907.760513,0,0,2203,130
114190,1907.780507,0,-1,2203,131
114210,1907.800506,-2,0,2203,130
114230,1907.820520,0,0,2203,132
114250,1907.841520,0,0,2203,124
114270,1907.860511,-1,-2,2203,126
114290,1907.880504,0,0,2203,135
114310,1907.900504,-1,0,2203,130
114330,1907.920516,0,1,2203,129
114350,1907.941516,0,0,2203,127
114370,1907.960506,0,0,2203,132
114390,1907.980505,0,0,2203,127
114410,1908.000504,-1,0,2203,128
114430,1908.020510,0,0,2203,127
114450,1908.041514,0,0,2203,125
114470,1908.060502,1,0,2203,125
114490,1908.080502,0,0,2203,121
114510,1908.100499,0,2,2203,128
114530,1908.120510,0,0,2203,127
114550,1908.140507,0,0,2203,129
114570,1908.160498,0,0,2203,126
114590,1908.180499,0,0,2203,124
114610,1908.200499,-2,0,2203,124
114630,1908.220507,-1,-1,2203,131
114650,1908.241513,0,0,2203,133
114670,1908.260507,0,0,2203,123
114690,1908.280502,0,0,2203,127
114710,1908.300496,0,0,2203,129
114730,1908.320503,0,0,2203,131
114750,1908.341507,0,0,2203,126
114770,1908.360497,0,0,2203,132
114790,1908.380496,0,1,2203,127
114810,1908.399495,0,-1,2203,125
114830,1908.419495,0,0,2203,131
114850,1908.439496,0,0,2203,132
114870,1908.459496,0,0,2203,127
114890,1908.479492,0,0,2203,132
114910,1908.499492,0,0,2203,124
114930,1908.519489,-1,0,2203,128
114950,1908.539494,0,0,2203,127
114970,1908.559491,0,0,2203,126
114990,1908.579495,-2,1,2203,129
115010,1908.599489,0,0,2203,126
115030,1908.619490,2,1,2203,128
115050,1908.639491,1,0,2203,125
115070,1908.659498,0,0,2203,127
115090,1908.679491,0,0,2203,125
