cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
95871,1889.474935,0,48,2.0
95891,1889.494927,0,48,2.0
95911,1889.515934,0,48,2.0
95931,1889.534942,0,176,2.0
95951,1889.554930,0,48,2.0
95971,1889.574929,0,48,2.0
95991,1889.594926,0,48,2.0
96011,1889.615931,0,48,2.0
96031,1889.634926,0,48,2.0
96051,1889.654925,0,48,2.0
96071,1889.673932,0,48,2.0
96091,1889.693922,0,48,2.0
96111,1889.714927,0,176,2.0
96131,1889.733940,0,48,2.0
96151,1889.753882,0,48,2.0
96171,1889.773876,0,176,2.0
96191,1889.793874,0,48,2.0
96211,1889.814880,0,48,2.0
96231,1889.833872,0,176,2.0
96251,1889.853880,0,48,2.0
96271,1889.873873,0,176,2.0
96291,1889.893889,0,48,2.0
96311,1889.914893,0,48,2.0
96331,1889.933966,0,176,2.0
96351,1889.953926,0,48,2.0
96371,1889.973931,0,48,2.0
96391,1889.993919,0,48,2.0
96411,1890.014967,0,48,2.0
96431,1890.033918,0,176,2.0
96451,1890.053926,0,48,2.0
96471,1890.073914,0,48,2.0
96491,1890.093916,0,48,2.0
96511,1890.114916,0,48,2.0
96531,1890.133913,0,176,2.0
96551,1890.153928,0,176,2.0
96571,1890.173916,0,176,2.0
96591,1890.193917,0,176,2.0
96611,1890.214924,0,48,2.0
96631,1890.233912,0,176,2.0
96651,1890.253922,0,48,2.0
96671,1890.273927,0,48,2.0
96691,1890.293913,0,48,2.0
96711,1890.313910,0,48,2.0
96731,1890.333910,0,176,2.0
96751,1890.353929,0,176,2.0
96771,1890.373914,0,176,2.0
96791,1890.393912,0,176,2.0
96811,1890.414920,0,48,2.0
96831,1890.433907,0,48,2.0
96851,1890.453920,0,48,2.0
96871,1890.473913,0,176,2.0
96891,1890.493906,0,48,2.0
96911,1890.513905,0,48,2.0
96931,1890.533904,0,48,2.0
96951,1890.553909,0,48,2.0
96971,1890.573927,0,48,2.0
96991,1890.593908,0,48,2.0
97011,1890.613905,0,176,2.0
97031,1890.633854,0,48,2.0
97051,1890.653854,0,48,2.0
97071,1890.673887,0,48,2.0
97091,1890.693875,0,48,2.0
97111,1890.713868,0,176,2.0
97131,1890.733866,0,176,2.0
97151,1890.753865,0,48,2.0
97171,1890.773868,0,48,2.0
97191,1890.793904,0,48,2.0
97211,1890.813901,0,48,2.0
97231,1890.833900,0,176,2.0
97251,1890.853908,0,48,2.0
97271,1890.873913,0,176,2.0
97291,1890.893901,0,176,2.0
97311,1890.913896,0,176,2.0
97331,1890.933900,0,48,2.0
97351,1890.953899,0,176,2.0
97371,1890.973900,0,176,2.0
97391,1890.993901,0,48,2.0
97411,1891.013899,0,176,2.0
97431,1891.033896,0,48,2.0
97451,1891.053899,0,176,2.0
97471,1891.073898,0,48,2.0
97491,1891.093889,0,176,2.0
97511,1891.113890,0,176,2.0
97531,1891.133889,0,176,2.0
97551,1891.152892,0,176,2.0
97571,1891.172889,0,176,2.0
97591,1891.192899,0,176,2.0
97611,1891.212894,0,176,2.0
97631,1891.232891,0,48,2.0
97651,1891.252891,0,176,2.0
97671,1891.272890,0,176,2.0
97691,1891.292890,0,176,2.0
97711,1891.312889,0,176,2.0
97731,1891.332884,0,176,2.0
97751,1891.352887,0,176,2.0
97771,1891.372886,0,48,2.0
97791,1891.392883,0,176,2.0
97811,1891.412891,0,48,2.0
97831,1891.432888,0,176,2.0
97851,1891.452891,0,176,2.0
97871,1891.472883,0,48,2.0
97891,1891.492883,0,48,2.0
97911,1891.512888,0,48,2.0
97931,1891.532881,0,48,2.0
97951,1891.552884,0,176,2.0
97971,1891.572884,0,48,2.0
97991,1891.592883,0,176,2.0
98011,1891.612903,0,176,2.0
98031,1891.632884,0,48,2.0
98051,1891.652877,0,176,2.0
98071,1891.672882,0,176,2.0
98091,1891.692880,0,176,2.0
98111,1891.712885,0,176,2.0
98131,1891.732880,0,48,2.0
98151,1891.752877,0,176,2.0
98171,1891.772878,0,48,2.0
98191,1891.792876,0,176,2.0
