cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
204014,1997.540017,4,0.2952728271484375,5.905991077423096,1,3
204034,1997.560016,5,0.25152587890625,5.882761001586914,1,3
204054,1997.580020,5,0.25152587890625,5.882761001586914,1,3
204074,1997.600028,5,0.3772926330566406,5.9404449462890625,1,3
204094,1997.620022,5,0.3772926330566406,5.9404449462890625,1,3
204114,1997.640017,5,0.3280830383300781,6.063138961791992,1,3
204134,1997.660014,5,0.3280830383300781,6.063138961791992,1,3
204154,1997.680033,5,0.3663597106933594,5.9324750900268555,1,3
204174,1997.701014,5,0.3663597106933594,5.9324750900268555,1,3
204194,1997.721013,1,0.23512649536132812,6.112900733947754,1,3
204214,1997.741023,1,0.23512649536132812,6.112900733947754,1,3
204234,1997.760012,2,0.14763641357421875,6.267685890197754,1,3
204254,1997.780009,2,0.14763641357421875,6.267685890197754,1,3
204274,1997.800011,3,0.2734031677246094,6.340843677520752,1,3
204294,1997.821016,3,0.2734031677246094,6.340843677520752,1,3
204314,1997.841022,3,0.2734031677246094,6.340843677520752,1,3
204334,1997.860999,4,0.2734031677246094,6.388550281524658,1,3
204354,1997.880031,4,0.2734031677246094,6.388550281524658,1,3
204374,1997.901010,5,0.19684600830078125,6.477390766143799,1,3
204394,1997.920012,5,0.19684600830078125,6.477390766143799,1,3
204414,1997.941011,5,0.20778656005859375,6.356780529022217,1,3
204434,1997.961010,5,0.20778656005859375,6.356780529022217,1,3
204454,1997.980009,5,0.22965621948242188,6.536722660064697,1,3
204474,1998.000010,5,0.22965621948242188,6.536722660064697,1,3
204494,1998.020007,1,0.15857315063476562,6.6709794998168945,1,3
204514,1998.039998,1,0.15857315063476562,6.6709794998168945,1,3
204534,1998.060007,2,0.14763641357421875,6.764328479766846,1,3
204554,1998.080000,2,0.14763641357421875,6.764328479766846,1,3
204574,1998.100033,3,0.060146331787109375,6.8733134269714355,1,3
204594,1998.120010,3,0.060146331787109375,6.8733134269714355,1,3
204614,1998.139998,4,0.07108688354492188,7.0493879318237305,1,3
204634,1998.160000,4,0.07108688354492188,7.0493879318237305,1,3
204654,1998.180000,1,0.027339935302734375,7.188676834106445,1,3
