cf_timestamp_ms,host_monotonic_s,motion.deltaX,motion.deltaY,motion.shutter,motion.squal
192290,1985.824312,-1,0,2638,145
192310,1985.844288,0,0,2638,146
192330,1985.864294,1,0,2638,147
192350,1985.884288,1,-3,2638,148
192370,1985.904288,0,0,2638,142
192390,1985.924300,-2,0,2638,145
192410,1985.944288,0,0,2638,143
192430,1985.964285,3,0,2638,144
192450,1985.984282,1,-4,2638,147
192470,1986.004309,1,-1,2638,147
192490,1986.024295,0,-1,2638,154
192510,1986.044287,-1,0,2638,151
192530,1986.064284,0,0,2638,151
192550,1986.084288,2,-2,2638,153
192570,1986.104281,1,0,2638,148
192590,1986.124301,0,-1,2638,148
192610,1986.144278,0,-1,2638,142
192630,1986.164282,-2,-1,2638,144
192650,1986.184283,0,0,2638,150
192670,1986.204280,3,-3,2638,154
192690,1986.224290,1,-1,2638,156
192710,1986.244280,0,0,2638,153
192730,1986.264280,-2,-1,2638,147
192750,1986.284281,0,0,2638,142
192770,1986.304283,2,0,2638,149
192790,1986.324292,2,0,2638,155
192810,1986.344276,0,-1,2474,151
192830,1986.364226,-1,0,2474,152
192850,1986.384246,-3,0,2474,152
192870,1986.404235,0,0,2474,145
192890,1986.424253,1,0,2474,150
192910,1986.444248,2,0,2474,147
192930,1986.464245,-1,-2,2474,151
192950,1986.484241,-2,0,2474,144
192970,1986.504243,-1,0,2474,146
192990,1986.524252,0,-1,2474,154
193010,1986.544239,0,0,2474,156
193030,1986.564241,0,0,2474,153
193050,1986.584238,0,0,2474,150
193070,1986.603245,0,-3,2474,149
193090,1986.623240,0,-1,2474,149
193110,1986.643266,1,-1,2474,155
193130,1986.663238,2,-1,2474,149
193150,1986.683237,2,0,2474,155
193170,1986.703242,0,0,2474,155
193190,1986.724247,0,0,2474,156
193210,1986.743237,-1,-1,2474,158
193230,1986.763232,1,0,2320,154
193250,1986.783235,0,0,2320,146
193270,1986.803239,3,0,2320,150
193290,1986.823235,1,0,2320,153
193310,1986.843298,0,0,2320,153
193330,1986.863266,0,0,2320,153
193350,1986.883264,0,0,2320,152
193370,1986.903272,-1,0,2320,150
193390,1986.923263,0,0,2320,147
193410,1986.943264,0,0,2320,143
193430,1986.963260,1,0,2320,149
193450,1986.983260,0,0,2320,153
193470,1987.003267,0,0,2320,149
193490,1987.023257,-2,0,2320,146
193510,1987.043266,0,0,2320,153
193530,1987.063273,0,-1,2320,147
193550,1987.083271,-2,0,2320,151
193570,1987.103280,0,0,2320,149
193590,1987.123271,0,-1,2320,151
193610,1987.143270,0,0,2320,144
193630,1987.163271,-1,0,2320,146
193650,1987.183269,0,0,2320,146
193670,1987.203279,-1,0,2320,146
193690,1987.223272,0,0,2320,144
193710,1987.243269,0,0,2320,145
193730,1987.263274,0,0,2320,154
193750,1987.283268,2,0,2320,152
193770,1987.303275,2,0,2320,152
193790,1987.323268,0,-1,2320,154
193810,1987.343264,-2,-1,2320,152
193830,1987.363266,0,0,2320,152
193850,1987.383267,0,-1,2320,147
193870,1987.403272,0,0,2320,147
193890,1987.423265,0,0,2320,148
193910,1987.444261,0,-1,2320,144
193930,1987.464293,0,0,2320,147
193950,1987.483268,0,-1,2320,150
193970,1987.503269,0,0,2320,144
193990,1987.523264,0,0,2320,151
194010,1987.543261,0,-2,2320,150
194030,1987.563259,1,0,2320,150
194050,1987.583253,0,0,2320,153
194070,1987.603250,0,-2,2320,148
194090,1987.623242,-1,-3,2320,150
194110,1987.643246,0,-1,2320,148
194130,1987.663253,0,-1,2320,145
194150,1987.683299,0,-3,2320,151
194170,1987.703256,0,0,2320,148
194190,1987.723242,0,0,2320,143
194210,1987.743243,1,0,2320,148
194230,1987.763241,-1,0,2320,140
194250,1987.783245,-1,-2,2320,147
194270,1987.803249,0,0,2320,144
194290,1987.823244,0,-1,2320,146
194310,1987.843240,0,0,2320,142
194330,1987.863240,1,0,2320,145
194350,1987.883307,1,-1,2320,148
194370,1987.903245,0,0,2320,149
194390,1987.923243,1,0,2320,154
194410,1987.943240,0,-2,2320,153
194430,1987.963238,0,0,2320,146
194450,1987.983238,0,-2,2320,147
194470,1988.002236,0,0,2320,147
194490,1988.022239,0,0,2320,152
194510,1988.043237,3,-2,2320,151
194530,1988.062233,0,-1,2320,146
194550,1988.082234,0,-2,2320,151
194570,1988.102247,0,0,2320,154
194590,1988.122238,-1,-1,2320,149
194610,1988.142240,0,-1,2320,148
194630,1988.162232,0,-1,2320,147
194650,1988.182233,0,0,2320,146
194670,1988.202231,0,0,2320,148
194690,1988.222230,-1,0,2320,145
194710,1988.242245,0,-1,2320,144
194730,1988.262231,0,0,2320,146
194750,1988.282230,0,0,2320,148
194770,1988.302242,0,-2,2320,143
194790,1988.322230,-1,0,2320,145
194810,1988.342230,0,0,2320,145
194830,1988.362230,0,0,2320,147
194850,1988.382228,0,0,2320,143
194870,1988.402227,0,0,2320,146
194890,1988.422225,0,0,2320,146
194910,1988.442229,0,0,2320,150
194930,1988.462231,0,0,2320,146
194950,1988.482226,0,0,2320,143
194970,1988.502676,0,0,2320,140
194990,1988.522647,1,0,2320,147
195010,1988.542650,0,0,2320,142
195030,1988.561651,-1,1,2320,141
195050,1988.581645,0,0,2320,140
195070,1988.601642,0,0,2320,143
195090,1988.621642,0,0,2320,145
195110,1988.641657,0,0,2320,145
195130,1988.662642,1,-1,2320,146
195150,1988.681642,0,0,2320,151
195170,1988.701641,0,0,2320,142
195190,1988.721647,-1,0,2320,145
195210,1988.741653,0,0,2320,141
195230,1988.762221,0,0,2320,145
195250,1988.782225,0,0,2320,147
195270,1988.802217,0,-1,2320,146
195290,1988.822222,0,0,2175,141
195310,1988.842218,0,0,2175,138
195330,1988.862217,0,0,2175,147
195350,1988.882216,0,-3,2175,140
195370,1988.902215,-1,0,2175,144
195390,1988.922220,0,-1,2175,143
195410,1988.942220,-1,0,2175,145
195430,1988.962214,-2,0,2175,139
195450,1988.982213,0,-1,2175,139
195470,1989.002224,0,0,2175,140
195490,1989.022213,0,-1,2175,144
195510,1989.042218,1,0,2175,146
195530,1989.062211,0,0,2175,142
195550,1989.082216,1,0,2175,148
195570,1989.102212,0,-1,2175,145
195590,1989.122215,0,0,2175,147
195610,1989.142215,0,0,2175,141
195630,1989.162208,0,0,2175,145
195650,1989.182213,0,0,2175,145
195670,1989.202210,0,0,2175,144
195690,1989.222216,0,0,2175,144
195710,1989.242213,0,0,2175,141
195730,1989.262208,0,0,2175,146
195750,1989.282209,0,0,2175,143
195770,1989.302207,0,0,2175,145
195790,1989.322207,0,0,2175,151
195810,1989.342212,0,0,2175,142
195830,1989.362205,1,-1,2175,144
195850,1989.381211,0,0,2175,142
195870,1989.401219,0,0,2175,141
195890,1989.421209,0,-1,2175,144
195910,1989.441224,-1,0,2175,145
195930,1989.461206,-1,0,2175,149
195950,1989.481206,0,0,2175,144
195970,1989.501204,0,0,2175,147
195990,1989.521206,0,0,2175,142
196010,1989.541228,0,0,2175,142
196030,1989.561204,0,-1,2175,143
196050,1989.581202,0,0,2175,150
196070,1989.601198,1,-2,2175,142
196090,1989.621206,0,0,2175,145
196110,1989.641215,1,-1,2175,148
196130,1989.661198,0,0,2175,148
196150,1989.681198,0,0,2175,148
196170,1989.701196,0,-1,2175,141
196190,1989.721198,0,0,2175,141
196210,1989.741235,-1,0,2175,145
196230,1989.761198,0,0,2175,142
196250,1989.781194,-1,0,2175,140
196270,1989.801195,0,0,2175,137
196290,1989.821205,0,0,2175,139
196310,1989.841209,0,0,2175,139
196330,1989.861199,0,0,2175,138
196350,1989.881192,0,0,2175,139
196370,1989.901191,0,0,2175,142
196390,1989.921202,0,0,2175,136
196410,1989.941224,0,0,2175,141
196430,1989.961197,0,0,2175,136
196450,1989.981193,0,0,2175,133
196470,1990.001189,0,0,2175,134
196490,1990.021198,0,0,2175,140
196510,1990.041213,0,0,2175,138
196530,1990.061190,0,0,2175,133
196550,1990.081194,0,0,2175,141
196570,1990.101185,0,-2,2175,135
196590,1990.121197,0,0,2175,133
196610,1990.141229,0,0,2175,133
196630,1990.161186,0,0,2175,136
196650,1990.181189,0,0,2175,137
196670,1990.201186,0,0,2175,137
196690,1990.221193,0,0,2175,133
196710,1990.241208,0,0,2175,131
196730,1990.261187,0,0,2175,136
196750,1990.281183,0,-1,2175,134
196770,1990.301185,0,0,2175,136
196790,1990.321189,0,0,2175,130
196810,1990.341180,0,0,2175,135
196830,1990.361214,0,0,2175,134
196850,1990.380603,-1,0,2310,133
196870,1990.400609,1,0,2310,135
196890,1990.420606,0,0,2310,138
196910,1990.441558,0,0,2310,140
196930,1990.461575,0,0,2310,136
196950,1990.481570,0,0,2310,131
196970,1990.501567,0,0,2310,131
196990,1990.520606,0,0,2310,137
197010,1990.540621,0,0,2310,137
197030,1990.560631,0,-1,2310,136
197050,1990.580610,0,0,2310,131
197070,1990.600598,0,1,2310,136
197090,1990.620603,0,0,2310,133
197110,1990.640596,0,0,2454,135
197130,1990.660594,0,0,2454,136
197150,1990.680594,0,0,2454,137
197170,1990.700595,0,0,2454,137
197190,1990.720596,0,0,2454,139
197210,1990.740580,0,0,2454,140
197230,1990.760659,0,0,2454,137
197250,1990.780596,0,0,2454,134
197270,1990.800591,0,0,2454,133
197290,1990.820604,0,0,2454,132
197310,1990.840595,0,0,2454,134
197330,1990.860593,0,0,2454,135
197350,1990.880589,0,0,2454,133
197370,1990.900590,0,0,2454,132
197390,1990.920589,0,0,2454,133
197410,1990.940590,0,0,2454,139
197430,1990.960624,0,0,2454,138
197450,1990.980593,0,1,2454,136
197470,1991.000587,0,0,2454,137
197490,1991.020590,0,0,2454,136
197510,1991.040608,0,0,2454,138
197530,1991.060593,0,0,2454,133
197550,1991.080585,0,0,2454,135
197570,1991.100585,0,0,2454,135
197590,1991.120590,0,0,2454,143
197610,1991.140595,0,0,2454,133
197630,1991.160588,0,1,2454,135
197650,1991.180255,0,0,2454,137
197670,1991.200159,0,0,2454,137
197690,1991.220167,0,0,2454,140
197710,1991.240171,0,1,2454,140
197730,1991.260159,0,0,2454,141
197750,1991.280162,0,0,2454,140
197770,1991.300155,0,-1,2454,136
197790,1991.320164,0,0,2454,136
197810,1991.340155,0,0,2454,139
197830,1991.360155,0,-1,2454,141
197850,1991.380659,0,0,2454,142
197870,1991.401529,0,0,2454,143
197890,1991.420545,1,-2,2454,139
197910,1991.440540,0,0,2454,141
197930,1991.460543,1,0,2454,141
197950,1991.480547,0,0,2454,141
197970,1991.500545,0,0,2454,134
197990,1991.520539,0,0,2454,139
198010,1991.540794,0,0,2454,138
198030,1991.560118,0,0,2454,139
198050,1991.580160,0,0,2454,142
198070,1991.600122,-1,0,2454,138
198090,1991.620117,-1,0,2454,136
198110,1991.640113,1,0,2454,137
198130,1991.660113,0,0,2454,137
198150,1991.680114,0,0,2454,141
198170,1991.700113,0,0,2454,142
198190,1991.720116,-2,0,2454,139
198210,1991.740116,0,0,2454,136
198230,1991.760114,-1,0,2454,141
198250,1991.780112,2,0,2454,138
198270,1991.800113,-1,0,2454,140
198290,1991.820132,0,0,2454,140
198310,1991.840143,2,0,2454,141
198330,1991.860140,0,-2,2454,139
198350,1991.880145,1,0,2454,140
198370,1991.900140,0,0,2454,136
198390,1991.920141,0,0,2454,139
198410,1991.940136,0,0,2454,136
198430,1991.959564,0,-1,2454,139
198450,1991.979560,0,0,2454,138
198470,1991.999616,0,0,2454,138
198490,1992.019559,0,0,2454,138
198510,1992.039560,0,0,2454,139
198530,1992.059559,1,0,2454,135
198550,1992.079564,0,0,2454,134
198570,1992.099557,0,0,2454,134
198590,1992.119562,0,0,2454,133
198610,1992.139554,0,0,2454,132
198630,1992.159557,0,0,2454,138
198650,1992.179559,0,0,2454,135
198670,1992.199557,0,-1,2454,134
198690,1992.219560,0,0,2454,135
198710,1992.239560,0,0,2454,133
198730,1992.259524,0,0,2454,136
198750,1992.279560,0,0,2454,138
198770,1992.299552,1,0,2454,135
198790,1992.319572,0,0,2454,134
198810,1992.339553,0,0,2454,134
198830,1992.359556,0,1,2454,135
198850,1992.379552,0,0,2454,138
198870,1992.399552,0,0,2454,138
198890,1992.419555,0,0,2454,135
198910,1992.439555,0,1,2454,140
198930,1992.459549,0,0,2454,139
198950,1992.479552,0,0,2454,138
198970,1992.499547,0,0,2454,136
198990,1992.519550,0,0,2454,138
199010,1992.539545,0,0,2454,133
199030,1992.559548,0,0,2454,138
199050,1992.579552,0,0,2454,136
199070,1992.599546,0,0,2454,135
199090,1992.619556,0,0,2454,137
199110,1992.639547,0,0,2454,131
199130,1992.659546,0,0,2454,138
199150,1992.679556,0,0,2454,135
199170,1992.699544,0,0,2454,139
199190,1992.719550,0,0,2454,136
199210,1992.739542,0,1,2454,136
199230,1992.759542,0,0,2454,138
199250,1992.779555,0,0,2454,139
199270,1992.799538,0,0,2454,138
199290,1992.819541,0,0,2454,136
199310,1992.839540,0,0,2454,142
199330,1992.859542,0,0,2454,140
199350,1992.879552,0,0,2454,135
199370,1992.899539,0,0,2454,139
199390,1992.919554,0,0,2454,143
199410,1992.939537,0,0,2454,137
199430,1992.959538,0,0,2454,139
199450,1992.979542,0,-1,2454,140
199470,1992.999539,1,0,2454,137
199490,1993.019540,0,0,2454,138
199510,1993.039535,0,0,2454,140
199530,1993.059544,0,0,2454,140
199550,1993.079540,0,1,2454,140
199570,1993.099535,-1,0,2454,138
199590,1993.119546,0,0,2454,145
199610,1993.138537,0,0,2454,138
199630,1993.158536,-1,0,2454,142
199650,1993.179539,1,0,2454,140
199670,1993.199534,1,0,2454,143
199690,1993.218529,0,0,2454,139
