cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
211571,2005.091257,0,176,2.0
211591,2005.111261,0,48,2.0
211611,2005.131255,0,48,2.0
211631,2005.151256,0,48,2.0
211651,2005.171257,0,48,2.0
211671,2005.191258,0,176,2.0
211691,2005.211260,0,176,2.0
211711,2005.231252,0,48,2.0
211731,2005.251254,0,48,2.0
211751,2005.271250,0,176,2.0
211771,2005.291276,0,48,2.0
211791,2005.311252,0,48,2.0
211811,2005.331250,0,48,2.0
211831,2005.351252,0,176,2.0
211851,2005.371252,0,48,2.0
211871,2005.391255,0,48,2.0
211891,2005.411254,0,48,2.0
211911,2005.431262,0,176,2.0
211931,2005.451250,0,48,2.0
211951,2005.471248,0,48,2.0
