cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
71154,1864.775503,0,0.0,0.0,0,0
71174,1864.795500,0,0.0,0.0,0,0
71194,1864.815504,0,0.0,0.0,0,0
71214,1864.835501,0,0.0,0.0,0,0
71234,1864.855500,0,0.0,0.0,0,0
71254,1864.875504,0,0.0,0.0,0,0
71274,1864.895497,0,0.0,0.0,0,0
71294,1864.915513,0,0.0,0.0,0,0
71314,1864.935498,0,0.0,0.0,0,0
71334,1864.955501,0,0.0,0.0,0,0
71354,1864.975501,0,0.0,0.0,0,0
71374,1864.995493,0,0.0,0.0,0,0
71394,1865.015497,0,0.0,0.0,0,0
71414,1865.035496,0,0.0,0.0,0,0
71434,1865.055503,0,0.0,0.0,0,0
71454,1865.075510,0,0.0,0.0,0,0
71474,1865.095493,0,0.0,0.0,0,0
71494,1865.115495,0,0.0,0.0,0,0
71514,1865.135501,0,0.0,0.0,0,0
71534,1865.155506,0,0.0,0.0,0,0
71554,1865.175496,0,0.0,0.0,0,0
71574,1865.195493,0,0.0,0.0,0,0
71594,1865.215491,0,0.0,0.0,0,0
71614,1865.235489,0,0.0,0.0,0,0
71634,1865.255491,0,0.0,0.0,0,0
71654,1865.275491,0,0.0,0.0,0,0
71674,1865.295490,0,0.0,0.0,0,0
71694,1865.315489,0,0.0,0.0,0,0
71714,1865.335495,0,0.0,0.0,0,0
71734,1865.355490,0,0.0,0.0,0,0
71754,1865.375492,0,0.0,0.0,0,0
71774,1865.395486,0,0.0,0.0,0,0
71794,1865.415487,0,0.0,0.0,0,0
71814,1865.435485,0,0.0,0.0,0,0
71834,1865.455487,0,0.0,0.0,0,0
71854,1865.474495,0,0.0,0.0,0,0
71874,1865.495485,0,0.0,0.0,0,0
71894,1865.514484,0,0.0,0.0,0,0
71914,1865.535434,0,0.0,0.0,0,0
71934,1865.554440,0,0.0,0.0,0,0
71954,1865.575455,0,0.0,0.0,0,0
71974,1865.594451,0,0.0,0.0,0,0
71994,1865.614447,0,0.0,0.0,0,0
72014,1865.634447,0,0.0,0.0,0,0
72034,1865.654453,0,0.0,0.0,0,0
72054,1865.674463,0,0.0,0.0,0,0
72074,1865.694451,0,0.0,0.0,0,0
72094,1865.714450,0,0.0,0.0,0,0
72114,1865.734450,0,0.0,0.0,0,0
72134,1865.754453,0,0.0,0.0,0,0
