Timestamp,sensorFilter.flowLocal,sensorFilter.surfBaroD,sensorFilter.surfCand,sensorFilter.surfOffset,sensorFilter.surfReason,sensorFilter.surfState
582775,1,0.16677474975585938,-0.05298489332199097,0.0,8,1
582795,1,0.17497825622558594,-0.034125328063964844,0.0,8,1
582815,1,0.17497825622558594,-0.034125328063964844,0.0,8,1
582835,1,0.16130638122558594,-0.029000401496887207,0.0,8,1
582855,1,0.1722431182861328,-0.05411791801452637,0.0,8,1
582875,1,0.1722431182861328,-0.05411791801452637,0.0,8,1
582895,1,0.2296581268310547,-0.037987589836120605,0.0,8,1
582915,1,0.2296581268310547,-0.02011549472808838,0.0,8,1
582935,1,0.2296581268310547,-0.02011549472808838,0.0,8,1
582955,1,0.22418975830078125,-0.0359729528427124,0.0,8,1
582975,1,0.22418975830078125,-0.0359729528427124,0.0,8,1
582995,1,0.21051979064941406,-0.05710071325302124,0.0,8,1
583015,1,0.2651996612548828,-0.04396921396255493,0.0,8,1
583035,1,0.2651996612548828,-0.04396921396255493,0.0,8,1
583055,1,0.20505142211914062,-0.04096788167953491,0.0,8,1
583075,1,0.3554229736328125,-0.01310718059539795,0.0,8,1
583095,1,0.3554229736328125,-0.01310718059539795,0.0,8,1
583115,1,0.33355140686035156,-0.03296470642089844,0.0,8,1
583135,1,0.3062114715576172,-0.03810232877731323,0.0,8,1
583155,1,0.3062114715576172,-0.03810232877731323,0.0,8,1
583175,1,0.39643287658691406,-0.04596817493438721,0.0,8,1
583195,1,0.3417530059814453,-0.06810241937637329,0.0,8,1
583215,1,0.3417530059814453,-0.06810241937637329,0.0,8,1
583235,1,0.325347900390625,-0.023983240127563477,0.0,8,1
583255,1,0.22145462036132812,-0.051096975803375244,0.0,8,1
583275,1,0.22145462036132812,-0.051096975803375244,0.0,8,1
583295,1,0.18864822387695312,-0.03096383810043335,0.0,8,1
583315,1,0.18864822387695312,-0.03096383810043335,0.0,8,1
583335,1,0.16677474975585938,-0.051087260246276855,0.0,8,1
583355,1,0.11483001708984375,-0.05794203281402588,0.0,8,1
583375,1,0.11483001708984375,-0.05794203281402588,0.0,8,1
583395,1,0.18864822387695312,-0.055934369564056396,0.0,8,1
583415,1,0.19411468505859375,-0.050071120262145996,0.0,8,1
583435,1,0.19411468505859375,-0.050071120262145996,0.0,8,1
583455,1,0.09022331237792969,-0.051087260246276855,0.0,8,1
583475,1,0.1695098876953125,-0.029069185256958008,0.0,8,1
583495,1,0.1695098876953125,-0.029069185256958008,0.0,8,1
583515,1,0.1230316162109375,-0.054916977882385254,0.0,8,1
583535,1,0.22692298889160156,-0.03207117319107056,0.0,8,1
583555,1,0.22692298889160156,-0.03207117319107056,0.0,8,1
583575,1,0.2159881591796875,-0.020932376384735107,0.0,8,1
583595,1,0.1859130859375,-0.030081331729888916,0.0,8,1
583615,1,0.1859130859375,-0.030081331729888916,0.0,8,1
583635,1,0.10662651062011719,-0.03693968057632446,0.0,8,1
583655,1,0.10662651062011719,-0.03693968057632446,0.0,8,1
583675,1,0.1558399200439453,-0.03607434034347534,0.0,8,1
583695,1,0.25699806213378906,-0.016085922718048096,0.0,8,1
583715,1,0.25699806213378906,-0.016085922718048096,0.0,8,1
583735,1,0.2487945556640625,-0.040937602519989014,0.0,8,1
583755,1,0.14216995239257812,-0.02808743715286255,0.0,8,1
583775,1,0.14216995239257812,-0.02808743715286255,0.0,8,1
583795,1,0.17497825622558594,-0.04192531108856201,0.0,8,1
583815,1,0.2515296936035156,-0.032076478004455566,0.0,8,1
583835,1,0.2515296936035156,-0.032076478004455566,0.0,8,1
583855,1,0.22418975830078125,-0.04092282056808472,0.0,8,1
583875,1,0.1859130859375,-0.03206723928451538,0.0,8,1
583895,1,0.1859130859375,-0.03206723928451538,0.0,8,1
583915,1,0.13396644592285156,-0.04391270875930786,0.0,8,1
583935,1,0.13396644592285156,-0.04391270875930786,0.0,8,1
583955,1,0.1695098876953125,-0.04505181312561035,0.0,8,1
583975,1,0.23785972595214844,-0.022920608520507812,0.0,8,1
583995,1,0.23785972595214844,-0.022920608520507812,0.0,8,1
584015,1,0.2351245880126953,-0.024913489818572998,0.0,8,1
584035,1,0.1695098876953125,-0.021049082279205322,0.0,8,1
584055,1,0.1695098876953125,-0.021049082279205322,0.0,8,1
584075,1,0.14216995239257812,-0.04989910125732422,0.0,8,1
584095,1,0.19138145446777344,-0.011063814163208008,0.0,8,1
584115,1,0.19138145446777344,-0.011063814163208008,0.0,8,1
584135,1,0.14763641357421875,-0.04090756177902222,0.0,8,1
584155,1,0.14763641357421875,-0.04090756177902222,0.0,8,1
584175,1,0.14763641357421875,-0.02492356300354004,0.0,8,1
584195,1,0.14763641357421875,-0.02492356300354004,0.0,8,1
584215,1,0.2487945556640625,-0.021061360836029053,0.0,8,1
584235,1,0.19138145446777344,-0.0329207181930542,0.0,8,1
584255,1,0.19138145446777344,-0.0329207181930542,0.0,8,1
584275,1,0.24332809448242188,-0.048059284687042236,0.0,8,1
584295,1,0.22145462036132812,-0.028055250644683838,0.0,8,1
584315,1,0.22145462036132812,-0.028055250644683838,0.0,8,1
584335,1,0.20505142211914062,-0.020911991596221924,0.0,8,1
584355,1,0.14763641357421875,-0.04704564809799194,0.0,8,1
584375,1,0.14763641357421875,-0.04704564809799194,0.0,8,1
584395,1,0.11756324768066406,-0.05089271068572998,0.0,8,1
584415,1,0.11209487915039062,-0.041030049324035645,0.0,8,1
584435,1,0.11209487915039062,-0.041030049324035645,0.0,8,1
584455,1,0.10116004943847656,-0.011893510818481445,0.0,8,1
584475,1,0.12849998474121094,-0.046017587184906006,0.0,8,1
584495,1,0.12849998474121094,-0.046017587184906006,0.0,8,1
