Timestamp,range.zrange,sensorFilter.innoChTof,stateEstimate.vz,stateEstimate.z
570052,741,141.7362823486328,-0.13136528432369232,0.3794272243976593
570072,741,141.7362823486328,-0.12933698296546936,0.37691840529441833
570092,697,109.69068908691406,-0.12869544327259064,0.37446191906929016
570112,697,109.69068908691406,-0.1274164617061615,0.3720130920410156
570132,725,129.7002410888672,-0.1264411062002182,0.3695838153362274
570152,730,133.3621368408203,-0.12573251128196716,0.3672623038291931
570172,730,133.3621368408203,-0.12543053925037384,0.36475813388824463
570192,685,102.6857681274414,-0.12598742544651031,0.36244165897369385
570212,745,144.30577087402344,-0.12641283869743347,0.36013099551200867
570232,745,144.30577087402344,-0.12734723091125488,0.3576146960258484
570252,751,148.82586669921875,-0.1275215446949005,0.35516101121902466
570272,719,125.74519348144531,-0.12625780701637268,0.3526318371295929
570292,719,125.74519348144531,-0.1282576620578766,0.35010501742362976
570312,715,123.20563507080078,-0.129979208111763,0.34780412912368774
570332,708,118.49747467041016,-0.1314130276441574,0.34541261196136475
570352,708,118.49747467041016,-0.1347074657678604,0.34284737706184387
570372,676,98.92827606201172,-0.13623853027820587,0.340371698141098
570392,729,98.92827606201172,-0.13623619079589844,0.33766570687294006
570412,729,132.87783813476562,-0.13734591007232666,0.33508798480033875
