cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
137954,1931.528559,1,-0.1093597412109375,13.22109603881836,1,3
137974,1931.548561,2,-0.027339935302734375,12.868593215942383,1,2
137994,1931.568569,2,-0.027339935302734375,12.868593215942383,1,2
138014,1931.588545,1,-0.010936737060546875,12.534473419189453,1,2
138034,1931.608545,1,-0.010936737060546875,12.534473419189453,1,2
138054,1931.628541,2,0.11483001708984375,12.133002281188965,1,3
138074,1931.648543,2,0.11483001708984375,12.133002281188965,1,3
138094,1931.668563,1,0.12576675415039062,11.794660568237305,1,3
138114,1931.688557,1,0.12576675415039062,11.794660568237305,1,3
138134,1931.707563,2,-0.016407012939453125,11.525360107421875,1,2
138154,1931.728556,2,-0.016407012939453125,11.525360107421875,1,2
138174,1931.747556,1,0.0765533447265625,11.290690422058105,1,2
138194,1931.767556,1,0.0765533447265625,11.290690422058105,1,2
138214,1931.787563,1,0.0765533447265625,11.290690422058105,1,2
138234,1931.807556,2,0.06561279296875,10.981610298156738,1,2
138254,1931.827553,2,0.06561279296875,10.981610298156738,1,2
138274,1931.847555,1,0.1695098876953125,10.756144523620605,1,3
138294,1931.867553,1,0.1695098876953125,10.756144523620605,1,3
138314,1931.887556,1,0.27886962890625,10.506942749023438,1,3
138334,1931.907554,1,0.27886962890625,10.506942749023438,1,3
138354,1931.927553,2,0.2898063659667969,10.244742393493652,1,3
138374,1931.947559,2,0.2898063659667969,10.244742393493652,1,3
138394,1931.967514,3,0.2515296936035156,9.939322471618652,1,3
138414,1931.987520,3,0.2515296936035156,9.939322471618652,1,3
138434,1932.007548,4,0.20778656005859375,9.699580192565918,1,3
138454,1932.027550,4,0.20778656005859375,9.699580192565918,1,3
138474,1932.047558,1,0.23512649536132812,9.480416297912598,1,3
138494,1932.067549,1,0.23512649536132812,9.480416297912598,1,3
138514,1932.087553,1,0.23512649536132812,9.480416297912598,1,3
138534,1932.107552,2,0.3062095642089844,9.12657356262207,1,3
138554,1932.127548,2,0.3062095642089844,9.12657356262207,1,3
138574,1932.147547,1,0.2898063659667969,8.902383804321289,1,3
138594,1932.167547,1,0.2898063659667969,8.902383804321289,1,3
138614,1932.187549,2,0.25699615478515625,8.691192626953125,1,3
138634,1932.207550,2,0.25699615478515625,8.691192626953125,1,3
138654,1932.227547,1,0.3062095642089844,8.518865585327148,1,3
138674,1932.247547,1,0.3062095642089844,8.518865585327148,1,3
138694,1932.267543,2,0.36089324951171875,8.389951705932617,1,3
138714,1932.287546,2,0.36089324951171875,8.389951705932617,1,3
138734,1932.307562,3,0.31714630126953125,8.272400856018066,1,3
138754,1932.327542,3,0.31714630126953125,8.272400856018066,1,3
138774,1932.346542,4,0.36635589599609375,8.172658920288086,1,3
138794,1932.367540,4,0.36635589599609375,8.172658920288086,1,3
138814,1932.387543,1,0.371826171875,8.109759330749512,1,3
138834,1932.406542,1,0.371826171875,8.109759330749512,1,3
138854,1932.426540,2,0.2952766418457031,8.082351684570312,1,3
138874,1932.446541,2,0.2952766418457031,8.082351684570312,1,3
138894,1932.466539,2,0.2952766418457031,8.082351684570312,1,3
138914,1932.486571,3,0.3444862365722656,8.044261932373047,1,3
138934,1932.506541,3,0.3444862365722656,8.044261932373047,1,3
138954,1932.526537,1,0.2898063659667969,8.085108757019043,1,3
138974,1932.546540,1,0.2898063659667969,8.085108757019043,1,3
138994,1932.566537,2,0.3444862365722656,8.138432502746582,1,3
139014,1932.586570,2,0.3444862365722656,8.138432502746582,1,3
139034,1932.606537,3,0.3226165771484375,8.178117752075195,1,3
139054,1932.626538,3,0.3226165771484375,8.178117752075195,1,3
139074,1932.646532,4,0.4483757019042969,8.217206001281738,1,3
139094,1932.666536,4,0.4483757019042969,8.217206001281738,1,3
139114,1932.686525,5,0.3062095642089844,8.023348808288574,1,3
139134,1932.706518,5,0.3062095642089844,8.023348808288574,1,3
139154,1932.726517,5,0.3827629089355469,8.185091018676758,1,3
139174,1932.746516,5,0.3827629089355469,8.185091018676758,1,3
139194,1932.766533,5,0.3827629089355469,8.185091018676758,1,3
139214,1932.786568,5,0.3882331848144531,8.054413795471191,1,3
139234,1932.806532,5,0.3882331848144531,8.054413795471191,1,3
139254,1932.826533,5,0.24059677124023438,8.179075241088867,1,3
139274,1932.846532,5,0.24059677124023438,8.179075241088867,1,3
139294,1932.866533,1,0.3499565124511719,8.01362419128418,1,3
139314,1932.886567,1,0.3499565124511719,8.01362419128418,1,3
139334,1932.906527,1,0.27886962890625,7.972491264343262,1,3
139354,1932.926529,1,0.27886962890625,7.972491264343262,1,3
139374,1932.946536,2,0.3226165771484375,7.93954610824585,1,3
139394,1932.966526,2,0.3226165771484375,7.93954610824585,1,3
139414,1932.986565,1,0.3882331848144531,7.888306617736816,1,3
139434,1933.006529,1,0.3882331848144531,7.888306617736816,1,3
139454,1933.026526,2,0.3390159606933594,7.880535125732422,1,3
139474,1933.047526,2,0.3390159606933594,7.880535125732422,1,3
139494,1933.066527,1,0.41010284423828125,7.808813571929932,1,3
139514,1933.086564,1,0.41010284423828125,7.808813571929932,1,3
139534,1933.106524,1,0.4975929260253906,7.704232215881348,1,3
139554,1933.126525,1,0.4975929260253906,7.704232215881348,1,3
139574,1933.146524,1,0.4975929260253906,7.704232215881348,1,3
139594,1933.167522,2,0.3827629089355469,7.499786376953125,1,3
139614,1933.187523,2,0.3827629089355469,7.499786376953125,1,3
139634,1933.206521,3,0.3936958312988281,7.447582244873047,1,3
139654,1933.227522,3,0.3936958312988281,7.447582244873047,1,3
139674,1933.247523,4,0.36089324951171875,7.380886077880859,1,3
139694,1933.266526,4,0.36089324951171875,7.380886077880859,1,3
139714,1933.287522,5,0.3499565124511719,7.309736728668213,1,3
139734,1933.307520,5,0.3499565124511719,7.309736728668213,1,3
139754,1933.327522,5,0.33354949951171875,7.207664966583252,1,3
139774,1933.347521,5,0.33354949951171875,7.207664966583252,1,3
139794,1933.366519,5,0.2952766418457031,7.358192443847656,1,3
139814,1933.386561,5,0.2952766418457031,7.358192443847656,1,3
139834,1933.406518,5,0.3062095642089844,7.217878341674805,1,3
139854,1933.426517,5,0.3062095642089844,7.217878341674805,1,3
139874,1933.446515,1,0.3936958312988281,7.160109996795654,1,3
139894,1933.466519,1,0.3936958312988281,7.160109996795654,1,3
139914,1933.486560,2,0.431976318359375,7.129859447479248,1,3
139934,1933.506516,2,0.431976318359375,7.129859447479248,1,3
139954,1933.526513,2,0.431976318359375,7.129859447479248,1,3
139974,1933.546513,3,0.3499565124511719,7.058358669281006,1,3
139994,1933.566517,3,0.3499565124511719,7.058358669281006,1,3
140014,1933.586575,4,0.3554229736328125,7.0457305908203125,1,3
140034,1933.606517,4,0.3554229736328125,7.0457305908203125,1,3
140054,1933.626511,5,0.27339935302734375,7.036134719848633,1,3
140074,1933.646511,5,0.27339935302734375,7.036134719848633,1,3
140094,1933.666512,5,0.3390159606933594,7.01800012588501,1,3
140114,1933.686555,5,0.3390159606933594,7.01800012588501,1,3
140134,1933.706515,5,0.4210357666015625,6.934175491333008,1,3
140154,1933.726493,5,0.4210357666015625,6.934175491333008,1,3
140174,1933.746488,5,0.3390159606933594,7.064281940460205,1,3
140194,1933.766490,5,0.3390159606933594,7.064281940460205,1,3
140214,1933.786496,5,0.3280830383300781,6.9109296798706055,1,3
140234,1933.806496,5,0.3280830383300781,6.9109296798706055,1,3
140254,1933.826501,5,0.42650604248046875,6.800784587860107,1,3
140274,1933.846492,5,0.42650604248046875,6.800784587860107,1,3
140294,1933.866493,5,0.42650604248046875,6.800784587860107,1,3
140314,1933.886493,5,0.36635589599609375,6.973293304443359,1,3
140334,1933.906492,5,0.36635589599609375,6.973293304443359,1,3
140354,1933.926511,5,0.311676025390625,6.949225425720215,1,3
140374,1933.945507,5,0.311676025390625,6.949225425720215,1,3
140394,1933.965504,5,0.25699615478515625,6.81089973449707,1,3
140414,1933.986568,5,0.25699615478515625,6.81089973449707,1,3
140434,1934.006504,5,0.33354949951171875,6.552736282348633,1,3
140454,1934.025502,5,0.33354949951171875,6.552736282348633,1,3
140474,1934.046513,5,0.3444862365722656,6.689151287078857,1,3
140494,1934.065501,5,0.3444862365722656,6.689151287078857,1,3
140514,1934.085504,5,0.4155731201171875,6.515224933624268,1,3
140534,1934.106504,5,0.4155731201171875,6.515224933624268,1,3
140554,1934.126499,5,0.5741424560546875,6.64164400100708,1,3
140574,1934.146502,5,0.5741424560546875,6.64164400100708,1,3
140594,1934.165510,5,0.5194625854492188,6.540354251861572,1,3
140614,1934.186548,5,0.5194625854492188,6.540354251861572,1,3
140634,1934.206500,5,0.5194625854492188,6.540354251861572,1,3
140654,1934.225498,5,0.4921226501464844,6.486649990081787,1,3
